,Postcode,Price,Type,Bedroom2,Bathroom,BuildingArea,YearBuilt,Distance,Suburb,CouncilArea,Regionname,avg_price
13066,3133.0,1138000.0,h,4.0,2.0,,,17.2,Vermont South,,Eastern Metropolitan,76.18181818181819
13067,3133.0,1360000.0,h,5.0,3.0,212.0,1970.0,17.2,Vermont South,,Eastern Metropolitan,76.18181818181819
13068,3133.0,1300000.0,h,5.0,2.0,,,17.2,Vermont South,,Eastern Metropolitan,76.18181818181819
13069,3084.0,1612000.0,h,4.0,2.0,,,8.9,Viewbank,,Eastern Metropolitan,126.41095890410959
13070,3152.0,1150000.0,h,4.0,2.0,,,14.7,Wantirna,,Eastern Metropolitan,92.3125
13071,3152.0,1235000.0,h,5.0,3.0,294.0,2000.0,14.7,Wantirna South,,Eastern Metropolitan,92.3125
13072,3113.0,1600000.0,h,4.0,2.0,,,21.1,Warrandyte,,Eastern Metropolitan,281.93548387096774
13073,3087.0,900000.0,h,4.0,1.0,,1960.0,14.5,Watsonia,,Northern Metropolitan,77.0
13074,3030.0,490000.0,h,3.0,2.0,141.0,1990.0,14.7,Werribee,,Western Metropolitan,115.74806201550388
13075,3030.0,412700.0,h,3.0,1.0,112.0,2005.0,14.7,Werribee,,Western Metropolitan,115.74806201550388
13076,3012.0,990000.0,h,4.0,2.0,129.0,1960.0,6.4,West Footscray,,Western Metropolitan,112.63157894736842
13077,3012.0,1100500.0,h,3.0,2.0,119.0,1936.0,6.4,West Footscray,,Western Metropolitan,112.63157894736842
13078,3012.0,675000.0,h,3.0,1.0,,,6.4,West Footscray,,Western Metropolitan,112.63157894736842
13079,3012.0,855000.0,h,2.0,1.0,,,6.4,West Footscray,,Western Metropolitan,112.63157894736842
13080,3150.0,1200000.0,h,4.0,2.0,,,16.7,Wheelers Hill,,South-Eastern Metropolitan,124.02645502645503
13081,3150.0,1480000.0,h,4.0,3.0,,,16.7,Wheelers Hill,,South-Eastern Metropolitan,124.02645502645503
13082,3150.0,1500000.0,h,4.0,2.0,,,16.7,Wheelers Hill,,South-Eastern Metropolitan,124.02645502645503
13083,3150.0,1194700.0,h,4.0,2.0,,,16.7,Wheelers Hill,,South-Eastern Metropolitan,124.02645502645503
13085,3024.0,475000.0,h,3.0,2.0,179.0,,27.2,Wyndham Vale,,Western Metropolitan,75.66666666666667
13086,3085.0,1025000.0,h,4.0,2.0,212.0,2014.0,12.7,Yallambie,,Northern Metropolitan,93.33333333333333
13087,3040.0,1830000.0,h,5.0,4.0,373.0,2014.0,7.5,Aberfeldie,,Western Metropolitan,114.14285714285714
13088,3042.0,860000.0,h,3.0,2.0,,,10.4,Airport West,,Western Metropolitan,81.57142857142857
13089,3042.0,850000.0,h,3.0,1.0,96.0,1950.0,10.4,Airport West,,Western Metropolitan,81.57142857142857
13090,3021.0,565000.0,h,3.0,1.0,,,14.0,Albanvale,,Western Metropolitan,81.65
13091,3206.0,2100000.0,h,3.0,2.0,125.0,1890.0,3.0,Albert Park,,Southern Metropolitan,229.41803278688525
13092,3020.0,760000.0,h,3.0,1.0,121.0,1950.0,10.5,Albion,,Western Metropolitan,69.55555555555556
13093,3028.0,750000.0,h,4.0,2.0,232.0,1996.0,15.5,Altona Meadows,,Western Metropolitan,107.57894736842105
13094,3025.0,980000.0,h,3.0,1.0,,,9.4,Altona North,,Western Metropolitan,113.76470588235294
13095,3025.0,970000.0,h,4.0,1.0,,,9.4,Altona North,,Western Metropolitan,113.76470588235294
13097,3143.0,1500000.0,h,3.0,1.0,115.0,1900.0,6.3,Armadale,,Southern Metropolitan,192.46376811594203
13098,3032.0,1130000.0,t,3.0,2.0,,,4.3,Ascot Vale,,Western Metropolitan,111.61363636363636
13099,3147.0,1210000.0,h,3.0,1.0,93.0,1955.0,10.2,Ashburton,,Southern Metropolitan,82.75862068965517
13100,3147.0,1840000.0,h,3.0,1.0,,,10.2,Ashburton,,Southern Metropolitan,82.75862068965517
13102,3104.0,1400000.0,h,4.0,2.0,,,9.7,Balwyn North,,Southern Metropolitan,97.26829268292683
13103,3153.0,755000.0,h,3.0,2.0,,,23.2,Bayswater,,Eastern Metropolitan,91.75
13104,3153.0,800000.0,h,3.0,2.0,,,23.2,Bayswater North,,Eastern Metropolitan,91.75
13105,3153.0,724000.0,h,3.0,2.0,147.0,1990.0,23.2,Bayswater North,,Eastern Metropolitan,91.75
13106,3193.0,1150000.0,h,3.0,2.0,,1996.0,17.3,Beaumaris,,Southern Metropolitan,215.92857142857142
13107,3204.0,1915000.0,h,5.0,2.0,,,11.4,Bentleigh,,Southern Metropolitan,114.6125
13108,3204.0,1410000.0,h,4.0,3.0,214.0,1950.0,11.4,Bentleigh,,Southern Metropolitan,114.6125
13109,3165.0,1020000.0,h,2.0,1.0,115.0,1959.0,13.8,Bentleigh East,,Southern Metropolitan,113.03921568627452
13110,3165.0,1675000.0,h,4.0,2.0,294.0,,13.8,Bentleigh East,,Southern Metropolitan,113.03921568627452
13111,3806.0,835000.0,h,3.0,2.0,,,35.2,Berwick,,Eastern Victoria,488.27272727272725
13112,3193.0,945000.0,u,3.0,2.0,,1980.0,17.3,Black Rock,,Southern Metropolitan,215.92857142857142
13113,3130.0,786000.0,h,3.0,1.0,,,13.4,Blackburn,,Eastern Metropolitan,102.57627118644068
13114,3130.0,1555000.0,h,5.0,2.0,,,13.4,Blackburn North,,Eastern Metropolitan,102.57627118644068
13115,3130.0,1475000.0,h,4.0,2.0,240.0,2011.0,13.4,Blackburn North,,Eastern Metropolitan,102.57627118644068
13116,3130.0,1229000.0,h,4.0,2.0,115.0,1960.0,13.4,Blackburn South,,Eastern Metropolitan,102.57627118644068
13117,3196.0,965000.0,h,3.0,2.0,127.0,1950.0,27.0,Bonbeach,,South-Eastern Metropolitan,120.69491525423729
13118,3128.0,653000.0,u,2.0,1.0,77.0,1970.0,10.9,Box Hill,,Eastern Metropolitan,111.44392523364486
13120,3047.0,575500.0,h,3.0,1.0,,,14.0,Broadmeadows,,Northern Metropolitan,63.857142857142854
13121,3012.0,901000.0,h,3.0,2.0,,,6.4,Brooklyn,,Western Metropolitan,112.63157894736842
13122,3056.0,1150000.0,h,3.0,1.0,,1900.0,5.2,Brunswick,,Northern Metropolitan,94.67264573991031
13123,3056.0,1280000.0,h,3.0,1.0,,,5.2,Brunswick,,Northern Metropolitan,94.67264573991031
13124,3056.0,1325000.0,h,3.0,1.0,120.0,1920.0,5.2,Brunswick,,Northern Metropolitan,94.67264573991031
13125,3056.0,1630000.0,h,4.0,2.0,174.0,1880.0,5.2,Brunswick,,Northern Metropolitan,94.67264573991031
13126,3056.0,1275000.0,h,4.0,1.0,,,5.2,Brunswick,,Northern Metropolitan,94.67264573991031
13127,3056.0,1770000.0,h,4.0,2.0,187.0,1930.0,5.2,Brunswick,,Northern Metropolitan,94.67264573991031
13128,3057.0,1065000.0,h,2.0,1.0,,,4.0,Brunswick East,,Northern Metropolitan,154.43243243243242
13129,3057.0,522000.0,u,2.0,1.0,,,4.0,Brunswick East,,Northern Metropolitan,154.43243243243242
13130,3055.0,1000000.0,h,3.0,1.0,105.0,1950.0,5.2,Brunswick West,,Northern Metropolitan,87.82758620689656
13131,3055.0,1080000.0,h,3.0,1.0,,,5.2,Brunswick West,,Northern Metropolitan,87.82758620689656
13132,3105.0,1300000.0,h,4.0,2.0,120.0,1960.0,10.8,Bulleen,,Eastern Metropolitan,116.26086956521739
13133,3105.0,1331000.0,h,3.0,2.0,158.0,1970.0,10.8,Bulleen,,Eastern Metropolitan,116.26086956521739
13134,3083.0,745000.0,h,3.0,1.0,,1970.0,12.1,Bundoora,,Northern Metropolitan,84.13793103448276
13135,3023.0,655000.0,h,3.0,2.0,,2007.0,14.8,Burnside Heights,,Western Metropolitan,92.6
13136,3151.0,680000.0,h,3.0,1.0,,,14.7,Burwood East,,Eastern Metropolitan,97.65517241379311
13139,3163.0,1966000.0,h,4.0,2.0,181.0,1905.0,10.1,Carnegie,,Southern Metropolitan,94.2051282051282
13140,3163.0,381000.0,u,1.0,1.0,55.0,1970.0,10.1,Carnegie,,Southern Metropolitan,94.2051282051282
13141,3023.0,646000.0,h,3.0,1.0,171.0,2004.0,14.8,Caroline Springs,,Western Metropolitan,92.6
13142,3192.0,1100000.0,h,3.0,2.0,,,17.9,Cheltenham,,Southern Metropolitan,115.06666666666666
13143,3192.0,1015000.0,h,3.0,1.0,,,17.9,Cheltenham,,Southern Metropolitan,115.06666666666666
13144,3192.0,795000.0,t,3.0,2.0,137.0,2013.0,17.9,Cheltenham,,Southern Metropolitan,115.06666666666666
13145,3192.0,1160000.0,h,3.0,2.0,134.0,1980.0,17.9,Cheltenham,,Southern Metropolitan,115.06666666666666
13146,3192.0,1160000.0,h,4.0,2.0,,,17.9,Cheltenham,,Southern Metropolitan,115.06666666666666
13147,3169.0,800000.0,h,3.0,1.0,,,17.5,Clayton South,,South-Eastern Metropolitan,82.6896551724138
13148,3058.0,1000000.0,h,4.0,2.0,,,6.7,Coburg,,Northern Metropolitan,103.10526315789474
13149,3058.0,960000.0,h,3.0,1.0,,,6.7,Coburg,,Northern Metropolitan,103.10526315789474
13150,3064.0,735000.0,h,4.0,2.0,255.0,2006.0,20.6,Craigieburn,,Northern Metropolitan,71.4047619047619
13151,3064.0,600000.0,h,4.0,2.0,177.0,2003.0,20.6,Craigieburn,,Northern Metropolitan,71.4047619047619
13152,3064.0,475000.0,h,4.0,2.0,146.0,2011.0,20.6,Craigieburn,,Northern Metropolitan,71.4047619047619
13153,3064.0,552000.0,h,3.0,2.0,143.0,2010.0,20.6,Craigieburn,,Northern Metropolitan,71.4047619047619
13154,3136.0,840500.0,h,3.0,1.0,,,23.0,Croydon,,Eastern Metropolitan,84.8076923076923
13155,3136.0,1180000.0,h,5.0,3.0,285.0,2012.0,23.0,Croydon,,Eastern Metropolitan,84.8076923076923
13156,3023.0,632000.0,h,3.0,1.0,118.0,1960.0,14.8,Deer Park,,Western Metropolitan,92.6
13157,3037.0,607500.0,h,3.0,2.0,142.0,2000.0,18.0,Delahey,,Western Metropolitan,66.4375
13158,3037.0,563000.0,h,3.0,2.0,,,18.0,Delahey,,Western Metropolitan,66.4375
13159,3030.0,695000.0,h,4.0,2.0,,,14.7,Derrimut,,Western Metropolitan,115.74806201550388
13160,3089.0,990000.0,h,4.0,3.0,315.0,2012.0,21.8,Diamond Creek,,Northern Victoria,81.16666666666667
13161,3108.0,1260000.0,h,4.0,3.0,,,12.4,Doncaster,,Eastern Metropolitan,128.82978723404256
13162,3109.0,1310000.0,h,4.0,2.0,,,14.3,Doncaster East,,Eastern Metropolitan,117.0
13163,3109.0,1890000.0,h,5.0,2.0,,1975.0,14.3,Doncaster East,,Eastern Metropolitan,117.0
13164,3111.0,775000.0,u,3.0,2.0,107.0,1970.0,16.1,Donvale,,Eastern Metropolitan,151.8
13165,3754.0,365500.0,h,2.0,1.0,,,25.9,Doreen,,Northern Victoria,115.15789473684211
13166,3196.0,837000.0,h,3.0,1.0,,,27.0,Edithvale,,South-Eastern Metropolitan,120.69491525423729
13167,3196.0,950000.0,h,3.0,1.0,146.0,1980.0,27.0,Edithvale,,South-Eastern Metropolitan,120.69491525423729
13168,3076.0,646000.0,h,3.0,2.0,114.0,1979.0,19.6,Epping,,Northern Metropolitan,51.529411764705884
13169,3076.0,625000.0,h,3.0,1.0,113.0,1990.0,19.6,Epping,,Northern Metropolitan,51.529411764705884
13170,3076.0,552500.0,h,3.0,1.0,,,19.6,Epping,,Northern Metropolitan,51.529411764705884
13171,3040.0,1710000.0,h,3.0,1.0,,,7.5,Essendon,,Western Metropolitan,114.14285714285714
13172,3060.0,800000.0,h,4.0,3.0,203.0,2015.0,13.1,Fawkner,,Northern Metropolitan,49.666666666666664
13173,3156.0,791100.0,h,3.0,2.0,,1980.0,24.8,Ferntree Gully,,Eastern Metropolitan,125.27586206896552
13174,3156.0,775000.0,h,2.0,1.0,110.0,1950.0,24.8,Ferntree Gully,,Eastern Metropolitan,125.27586206896552
13175,3065.0,1210000.0,h,3.0,1.0,,,2.1,Fitzroy,,Northern Metropolitan,153.84237726098192
13176,3065.0,1300000.0,h,2.0,1.0,124.0,2000.0,2.1,Fitzroy,,Northern Metropolitan,153.84237726098192
13177,3068.0,1730000.0,h,3.0,2.0,,,3.6,Fitzroy North,,Northern Metropolitan,126.01298701298701
13178,3031.0,1100000.0,h,2.0,1.0,,,3.4,Flemington,,Northern Metropolitan,119.91489361702128
13179,3031.0,452500.0,u,2.0,1.0,54.0,1970.0,3.4,Flemington,,Northern Metropolitan,119.91489361702128
13180,3131.0,1350000.0,h,4.0,2.0,653.0,1970.0,15.4,Forest Hill,,Eastern Metropolitan,112.5925925925926
13181,3131.0,950000.0,h,4.0,1.0,,1960.0,15.4,Forest Hill,,Eastern Metropolitan,112.5925925925926
13182,3199.0,634000.0,h,3.0,1.0,,,38.0,Frankston,,South-Eastern Metropolitan,174.96116504854368
13183,3199.0,1350000.0,h,4.0,2.0,,,38.0,Frankston South,,South-Eastern Metropolitan,174.96116504854368
13184,3043.0,586000.0,h,3.0,1.0,,,12.9,Gladstone Park,,Western Metropolitan,114.82758620689656
13185,3163.0,600000.0,u,1.0,1.0,,,10.1,Glen Huntly,,Southern Metropolitan,94.2051282051282
13186,3146.0,1285000.0,h,3.0,2.0,101.0,1940.0,7.3,Glen Iris,,Southern Metropolitan,135.83333333333334
13187,3150.0,1190000.0,h,4.0,2.0,,,16.7,Glen Waverley,,Eastern Metropolitan,124.02645502645503
13189,3150.0,1214000.0,h,4.0,2.0,,,16.7,Glen Waverley,,Eastern Metropolitan,124.02645502645503
13190,3150.0,1631888.0,h,4.0,2.0,,1960.0,16.7,Glen Waverley,,Eastern Metropolitan,124.02645502645503
13191,3046.0,850000.0,h,3.0,1.0,,,11.2,Glenroy,,Northern Metropolitan,69.03333333333333
13192,3046.0,1051000.0,h,3.0,2.0,112.0,1950.0,11.2,Glenroy,,Northern Metropolitan,69.03333333333333
13193,3046.0,910000.0,h,2.0,1.0,,,11.2,Glenroy,,Northern Metropolitan,69.03333333333333
13194,3088.0,785000.0,h,3.0,1.0,137.0,1960.0,16.1,Greensborough,,Northern Metropolitan,68.36363636363636
13195,3188.0,1800000.0,h,4.0,1.0,,,13.8,Hampton,,Southern Metropolitan,245.11267605633802
13196,3188.0,2000000.0,t,4.0,3.0,275.0,2010.0,13.8,Hampton,,Southern Metropolitan,245.11267605633802
13198,3188.0,1125000.0,h,4.0,1.0,175.0,1950.0,13.8,Hampton East,,Southern Metropolitan,245.11267605633802
13200,3084.0,985000.0,h,3.0,1.0,118.0,1955.0,8.9,Heidelberg,,Eastern Metropolitan,126.41095890410959
13201,3081.0,915000.0,h,3.0,2.0,,,8.8,Heidelberg Heights,,Eastern Metropolitan,83.65789473684211
13202,3190.0,1911000.0,h,4.0,3.0,302.0,2005.0,16.0,Highett,,Southern Metropolitan,154.56410256410257
13203,3029.0,650000.0,h,3.0,2.0,174.0,,18.4,Hoppers Crossing,,Western Metropolitan,76.15044247787611
13204,3029.0,550000.0,h,3.0,1.0,,1980.0,18.4,Hoppers Crossing,,Western Metropolitan,76.15044247787611
13205,3029.0,537000.0,h,4.0,2.0,,,18.4,Hoppers Crossing,,Western Metropolitan,76.15044247787611
13206,3029.0,568000.0,h,3.0,2.0,,1973.0,18.4,Hoppers Crossing,,Western Metropolitan,76.15044247787611
13207,3166.0,1205000.0,h,3.0,2.0,0.0,1960.0,12.3,Huntingdale,,Southern Metropolitan,113.14285714285714
13208,3079.0,2040000.0,h,4.0,2.0,,,7.8,Ivanhoe East,,Eastern Metropolitan,125.47368421052632
13209,3047.0,605000.0,h,3.0,1.0,,,14.0,Jacana,,Northern Metropolitan,63.857142857142854
13210,3021.0,572000.0,h,3.0,1.0,125.0,1975.0,14.0,Kealba,,Western Metropolitan,81.65
13211,3038.0,680000.0,h,3.0,2.0,,,15.5,Keilor Downs,,Western Metropolitan,91.0
13212,3033.0,790000.0,h,3.0,1.0,,1959.0,11.7,Keilor East,,Western Metropolitan,83.64285714285714
13213,3033.0,630000.0,h,3.0,1.0,113.0,1965.0,11.7,Keilor East,,Western Metropolitan,83.64285714285714
13214,3033.0,900000.0,h,3.0,1.0,,,11.7,Keilor East,,Western Metropolitan,83.64285714285714
13217,3101.0,955000.0,t,2.0,1.0,100.0,1970.0,5.4,Kew,,Southern Metropolitan,139.5981308411215
13218,3101.0,1350000.0,h,3.0,2.0,,1992.0,5.4,Kew,,Southern Metropolitan,139.5981308411215
13219,3101.0,1630000.0,h,2.0,1.0,88.0,1920.0,5.4,Kew,,Southern Metropolitan,139.5981308411215
13220,3102.0,1875000.0,h,6.0,2.0,170.0,1962.0,7.3,Kew East,,Southern Metropolitan,759.0833333333334
13221,3173.0,770000.0,h,3.0,1.0,,,25.2,Keysborough,,South-Eastern Metropolitan,71.60975609756098
13222,3075.0,766000.0,h,4.0,2.0,110.0,1980.0,16.3,Lalor,,Northern Metropolitan,142.8
13223,3075.0,652000.0,h,3.0,1.0,,,16.3,Lalor,,Northern Metropolitan,142.8
13225,3032.0,752500.0,h,2.0,1.0,113.0,1910.0,4.3,Maribyrnong,,Western Metropolitan,111.61363636363636
13226,3048.0,741000.0,h,8.0,3.0,101.0,1980.0,17.4,Meadow Heights,,Northern Metropolitan,57.5
13227,3337.0,283000.0,h,3.0,1.0,19.0,1976.0,31.7,Melton,,Western Victoria,110.8076923076923
13228,3337.0,430000.0,h,4.0,1.0,147.0,1980.0,31.7,Melton West,,Northern Victoria,110.8076923076923
13229,3337.0,439000.0,h,3.0,2.0,115.0,,31.7,Melton West,,Northern Victoria,110.8076923076923
13230,3194.0,815000.0,h,3.0,2.0,,,20.0,Mentone,,South-Eastern Metropolitan,153.0
13231,3082.0,665000.0,h,3.0,1.0,,,17.9,Mill Park,,Northern Metropolitan,76.66666666666667
13232,3132.0,890000.0,h,4.0,2.0,166.0,1965.0,17.2,Mitcham,,Eastern Metropolitan,68.60526315789474
13233,3132.0,1150000.0,h,5.0,2.0,,1970.0,17.2,Mitcham,,Eastern Metropolitan,68.60526315789474
13234,3132.0,902000.0,h,3.0,2.0,,,17.2,Mitcham,,Eastern Metropolitan,68.60526315789474
13235,3039.0,1162000.0,h,3.0,1.0,129.0,1965.0,6.2,Moonee Ponds,,Western Metropolitan,100.98076923076923
13236,3138.0,835000.0,h,3.0,2.0,,,26.5,Mooroolbark,,Eastern Victoria,110.5
13237,3149.0,1400000.0,h,4.0,2.0,,,14.2,Mount Waverley,,Eastern Metropolitan,119.41558441558442
13238,3149.0,1586000.0,h,3.0,1.0,138.0,1955.0,14.2,Mount Waverley,,Eastern Metropolitan,119.41558441558442
13239,3149.0,1408000.0,h,4.0,2.0,179.0,1970.0,14.2,Mount Waverley,,Eastern Metropolitan,119.41558441558442
13240,3170.0,1080000.0,h,4.0,2.0,204.0,1980.0,18.8,Mulgrave,,South-Eastern Metropolitan,59.45454545454545
13241,3170.0,1105000.0,h,3.0,2.0,,,18.8,Mulgrave,,South-Eastern Metropolitan,59.45454545454545
13242,3170.0,880000.0,h,5.0,3.0,,1960.0,18.8,Mulgrave,,South-Eastern Metropolitan,59.45454545454545
13243,3170.0,840000.0,h,3.0,1.0,107.0,1972.0,18.8,Mulgrave,,South-Eastern Metropolitan,59.45454545454545
13244,3163.0,1321188.0,h,3.0,1.0,200.0,1945.0,10.1,Murrumbeena,,Southern Metropolitan,94.2051282051282
13245,3438.0,1355000.0,h,5.0,3.0,44515.0,,48.1,New Gisborne,,Northern Victoria,
13246,3015.0,1130000.0,h,2.0,1.0,98.0,1980.0,6.2,Newport,,Western Metropolitan,132.04615384615386
13247,3015.0,950000.0,h,3.0,1.0,,,6.2,Newport,,Western Metropolitan,132.04615384615386
13248,3042.0,800000.0,h,2.0,1.0,83.0,1950.0,10.4,Niddrie,,Western Metropolitan,81.57142857142857
13249,3051.0,516000.0,h,2.0,1.0,79.0,1970.0,1.8,North Melbourne,,Northern Metropolitan,112.23372781065089
13250,3070.0,1360000.0,h,3.0,2.0,,1910.0,5.3,Northcote,,Northern Metropolitan,113.28169014084507
13251,3070.0,1300000.0,h,2.0,1.0,,1920.0,5.3,Northcote,,Northern Metropolitan,113.28169014084507
13252,3070.0,1550000.0,h,4.0,2.0,162.0,1900.0,5.3,Northcote,,Northern Metropolitan,113.28169014084507
13253,3070.0,1015000.0,h,2.0,1.0,136.0,1930.0,5.3,Northcote,,Northern Metropolitan,113.28169014084507
13254,3070.0,1350000.0,h,4.0,2.0,188.0,1996.0,5.3,Northcote,,Northern Metropolitan,113.28169014084507
13255,3168.0,1075000.0,h,3.0,1.0,,,16.7,Notting Hill,,Southern Metropolitan,77.42763157894737
13256,3046.0,1000000.0,h,2.0,1.0,,,11.2,Oak Park,,Northern Metropolitan,69.03333333333333
13257,3046.0,763000.0,t,3.0,2.0,,,11.2,Oak Park,,Northern Metropolitan,69.03333333333333
13258,3166.0,760000.0,h,3.0,1.0,120.0,1940.0,12.3,Oakleigh,,Southern Metropolitan,113.14285714285714
13259,3166.0,1382000.0,h,3.0,2.0,,,12.3,Oakleigh East,,Southern Metropolitan,113.14285714285714
13260,3167.0,1450000.0,h,4.0,2.0,196.0,1970.0,15.5,Oakleigh South,,South-Eastern Metropolitan,107.21739130434783
13261,3204.0,1450000.0,h,4.0,2.0,178.0,1940.0,11.4,Ormond,,Southern Metropolitan,114.6125
13262,3204.0,1540000.0,h,3.0,1.0,,,11.4,Ormond,,Southern Metropolitan,114.6125
13263,3204.0,1060000.0,t,3.0,2.0,,,11.4,Ormond,,Southern Metropolitan,114.6125
13264,3335.0,625500.0,h,4.0,2.0,178.0,2012.0,23.8,Plumpton,,Western Metropolitan,137.33333333333334
13265,3207.0,1725000.0,h,3.0,1.0,151.0,1890.0,3.5,Port Melbourne,,Southern Metropolitan,200.2101167315175
13266,3207.0,1635000.0,h,3.0,1.0,,,3.5,Port Melbourne,,Southern Metropolitan,200.2101167315175
13267,3181.0,1463000.0,t,3.0,2.0,147.0,1998.0,4.6,Prahran,,Southern Metropolitan,148.1695652173913
13268,3072.0,1150000.0,h,3.0,1.0,,,8.4,Preston,,Northern Metropolitan,94.15602836879432
13269,3072.0,820000.0,h,3.0,1.0,,,8.4,Preston,,Northern Metropolitan,94.15602836879432
13270,3072.0,950000.0,h,4.0,1.0,,,8.4,Preston,,Northern Metropolitan,94.15602836879432
13271,3073.0,901000.0,h,3.0,1.0,,,12.0,Reservoir,,Northern Metropolitan,273.9264705882353
13272,3073.0,680000.0,h,3.0,1.0,,,12.0,Reservoir,,Northern Metropolitan,273.9264705882353
13273,3073.0,890000.0,h,3.0,1.0,,,12.0,Reservoir,,Northern Metropolitan,273.9264705882353
13274,3073.0,1190000.0,h,4.0,2.0,,,12.0,Reservoir,,Northern Metropolitan,273.9264705882353
13275,3073.0,855000.0,h,3.0,1.0,,,12.0,Reservoir,,Northern Metropolitan,273.9264705882353
13276,3073.0,785000.0,h,4.0,2.0,,,12.0,Reservoir,,Northern Metropolitan,273.9264705882353
13277,3073.0,1000000.0,h,5.0,2.0,361.0,2004.0,12.0,Reservoir,,Northern Metropolitan,273.9264705882353
13278,3073.0,800000.0,h,3.0,1.0,,,12.0,Reservoir,,Northern Metropolitan,273.9264705882353
13279,3073.0,1400000.0,h,3.0,1.0,115.0,1920.0,12.0,Reservoir,,Northern Metropolitan,273.9264705882353
13280,3121.0,400000.0,u,1.0,1.0,51.0,2012.0,2.4,Richmond,,Northern Metropolitan,162.26273885350318
13281,3121.0,1900000.0,h,3.0,1.0,,,2.4,Richmond,,Northern Metropolitan,162.26273885350318
13282,3134.0,999999.0,h,4.0,2.0,,,19.9,Ringwood,,Eastern Metropolitan,116.58928571428571
13283,3134.0,1100000.0,h,5.0,3.0,,,19.9,Ringwood North,,Eastern Metropolitan,116.58928571428571
13284,3084.0,1100000.0,h,3.0,1.0,,,8.9,Rosanna,,Eastern Metropolitan,126.41095890410959
13285,3084.0,850000.0,h,3.0,1.0,,,8.9,Rosanna,,Eastern Metropolitan,126.41095890410959
13286,3064.0,426000.0,h,3.0,2.0,134.0,2004.0,20.6,Roxburgh Park,,Northern Metropolitan,71.4047619047619
13287,3191.0,1050000.0,t,4.0,2.0,184.0,2010.0,15.2,Sandringham,,Southern Metropolitan,195.72
13288,3011.0,680000.0,h,2.0,1.0,88.0,1900.0,5.1,Seddon,,Western Metropolitan,95.6010101010101
13289,3205.0,1151000.0,h,2.0,1.0,95.0,1890.0,1.9,South Melbourne,,Southern Metropolitan,214.84666666666666
13290,3205.0,817000.0,t,2.0,2.0,,,1.9,South Melbourne,,Southern Metropolitan,214.84666666666666
13291,3752.0,658500.0,h,4.0,2.0,187.0,2008.0,20.5,South Morang,,Northern Metropolitan,63.90909090909091
13292,3171.0,881000.0,h,3.0,1.0,140.0,1955.0,20.8,Springvale,,South-Eastern Metropolitan,67.85714285714286
13293,3021.0,645000.0,h,3.0,1.0,,,14.0,St Albans,,Western Metropolitan,81.65
13294,3021.0,549500.0,h,3.0,1.0,,,14.0,St Albans,,Western Metropolitan,81.65
13295,3088.0,897000.0,h,3.0,2.0,150.0,1985.0,16.1,St Helena,,Eastern Metropolitan,68.36363636363636
13297,3182.0,1000000.0,h,2.0,1.0,134.0,1900.0,5.0,St Kilda,,Southern Metropolitan,147.7295154185022
13298,3041.0,1625000.0,h,4.0,3.0,,1950.0,8.2,Strathmore,,Western Metropolitan,106.125
13299,3041.0,810000.0,h,3.0,1.0,134.0,,8.2,Strathmore,,Western Metropolitan,106.125
13300,3429.0,657500.0,h,3.0,2.0,167.0,2001.0,31.7,Sunbury,,Western Metropolitan,131.29166666666666
13301,3429.0,778000.0,h,3.0,2.0,,,31.7,Sunbury,,Western Metropolitan,131.29166666666666
13302,3429.0,675000.0,h,5.0,3.0,208.0,2000.0,31.7,Sunbury,,Western Metropolitan,131.29166666666666
13303,3429.0,605000.0,h,4.0,2.0,192.0,2000.0,31.7,Sunbury,,Western Metropolitan,131.29166666666666
13304,3429.0,600000.0,h,4.0,2.0,116.0,1980.0,31.7,Sunbury,,Western Metropolitan,131.29166666666666
13305,3020.0,895000.0,h,4.0,2.0,,,10.5,Sunshine North,,Western Metropolitan,69.55555555555556
13306,3020.0,555000.0,h,3.0,2.0,,,10.5,Sunshine West,,Western Metropolitan,69.55555555555556
13307,3127.0,1910000.0,h,4.0,3.0,256.0,2014.0,10.2,Surrey Hills,,Southern Metropolitan,86.41176470588235
13308,3127.0,2350000.0,h,3.0,2.0,,,10.2,Surrey Hills,,Southern Metropolitan,86.41176470588235
13309,3038.0,746000.0,h,3.0,2.0,,,15.5,Taylors Lakes,,Western Metropolitan,91.0
13310,3038.0,751000.0,h,4.0,2.0,364.0,1998.0,15.5,Taylors Lakes,,Western Metropolitan,91.0
13311,3038.0,600000.0,h,3.0,2.0,,,15.5,Taylors Lakes,,Western Metropolitan,91.0
13312,3106.0,910000.0,h,4.0,2.0,170.0,1980.0,15.5,Templestowe,,Eastern Metropolitan,127.21739130434783
13313,3107.0,1561000.0,h,4.0,2.0,,,12.4,Templestowe Lower,,Eastern Metropolitan,228.26315789473685
13314,3107.0,1250000.0,h,3.0,2.0,,,12.4,Templestowe Lower,,Eastern Metropolitan,228.26315789473685
13315,3154.0,700000.0,h,3.0,2.0,,,27.0,The Basin,,Eastern Metropolitan,107.14285714285714
13316,3074.0,720000.0,h,3.0,1.0,,,15.3,Thomastown,,Northern Metropolitan,82.5
13317,3133.0,1260000.0,h,4.0,2.0,166.0,1973.0,17.2,Vermont,,Eastern Metropolitan,76.18181818181819
13318,3133.0,1202000.0,h,4.0,2.0,159.0,1980.0,17.2,Vermont South,,Eastern Metropolitan,76.18181818181819
